UID,formId,responseId,timestamp,question,answer
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,Provide your Prolific ID in the box below.,66bb66598971df729ef2b668
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_B_2] Translation 1,嗯_，当然，_它__是_的_，__你__知道_，_这是世界上你想做的最后几件事之一_，_你__知道__。_除非只是_，__你__知道__，_真的_，__你___知道_，_和_，uh_，_为了_他们的_，_uh__，_你__知道_，_为了他们自己。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_B_4] Translation 2,我会非常非常小心_和__，__uh__，__你___知道_，_检查它们。_uh_，我们的，有t-，把我母亲安置在养老院。她中风_大约__，__uh_，大约_uh_，八个月前_我__猜_。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_B_8] Translation 3,所以，我很舒服_，__你___知道_，_，_当我们不得不这样做的时候。但是，_好吧_，我有一个机会让我的岳母，她摔倒了，_需要___成为_，_你___知道_，_不能再照顾自己了，被关在养老院一段时间，这真的不是一次很好的经历。_uh_，它必須匆忙完成。_我__意思是__，_我们没有_，_你___知道_，_喜欢_六个月来检查所有这些地方。这真的_不是__，_不是很好，_uh_，成交。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_B_14] Translation 4,你__知道__，_我们还能做什么吗_，__你__知道_，_检查所有可能可用的地方，_呃_。当然_，__你___知道__，_不是每个角落都有，特别是_，__你___知道_，_较小的地区，较小的城镇。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_19] Translation 5,_uh_嗯_ _。_ _耶_ _。_可能是_在__中最困难的事情，_在我的家庭，_呃_，我的祖母，她不得不被送进养老院，_嗯_，她用助行器_for_ _，_很长时间了，大概六到九个月。而且，_嗯_，她摔倒了，_呃_，最后，_呃_，她得了帕金森病，
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_29] Translation 6,"Uh_ _uh_ _, _ _ uh_ _uh_ _, _ _uh_ _uh_ _, _ 她在美国各地都有孩子"
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_37] Translation 7,"_是的_ _。_ _uh___uh_ _, _对于一个_uh__, _ _uh_ uh_ _, _在他们生命中的大部分时间里_uh_ _, _ uh,_uh_, 不仅有一个农场，而且有十个孩子有一个农场，经营一切，因为她丈夫不在煤矿里。"
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_47] Translation 8,我认为_他们__，_他们有很多，_嗯_，所有的兄弟姐妹都聚在一起，他们实际上有一个会议。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_55] Translation 9,_你__知道__，_是否只是_，__你___知道_，_给钱，还是它实际上参与了很多，决策_，_你___知道_，_就像找到一家合适的养老院。
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_65] Translation 10,"_uh_ _, _ uh,_uh_ _uh_ _, _ uh,_uh_ _ uh_ _, _ _ uh_ _, _uh_ _, _ _ _, _ uh_ _, _ _ _uh__uh_, _ _ _uh_, _ 我真的希望如果发生这样的事情，我的孩子会为我做这样的事情。"
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_81] Translation 11,_是的_ _。_ _耶_ _。_ _嗯_，_和_我的_，_和我的祖母_我__认为__是_，_是_是_，_是___，__呃_，她没有问题，她很清楚，她的女儿来看望她
ZH_T1,1X_TbyfthE3koMTn-nrIzKGpVV55gilyejek8YqM8Vj0,ACYDBNg8QpWCCZgK46memqhEW5KkFlnaXWIqMuLsxa_eJfd1l3pfzjRq8ycfAUaEeHWM0OE,2026-01-28T05:12:39.191876Z,[sw02005_A_93] Translation 12,"而且，_嗯_，_我__我的意思是__，_但是_她_是__真的_，_她真的意识到了。_uh__uh_ _, _ _uh_ _, _ _uh__, _uh__uh-_ _, _我不知道_如何_ _uh _会_，_如果我的父母之一_带着_来_，_患有阿尔茨海默氏症，我会如何处理。或者类似的东西，那个_哪个_是_，_，_这更具破坏性。"
