w_d,w_t,w_g,gt_mask,pred_mask,tp_mask,tn_mask,fp_mask,fn_mask
uh-huh,INTJ,uh-huh,1,0,0,0,0,1
that,NONE,that,0,0,0,1,0,0
sounds,NONE,sounds,0,0,0,1,0,0
interesting,NONE,interesting,0,0,0,1,0,0
we,NONE,we,0,0,0,1,0,0
've,NONE,'ve,0,0,0,1,0,0
never,NONE,never,0,0,0,1,0,0
done,NONE,done,0,0,0,1,0,0
any-,NONE,,0,1,0,0,1,0
,,any,*,*,*,*,*,*
we,NONE,we,0,0,0,1,0,0
have,NONE,have,0,0,0,1,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
just,EDITED,just,1,0,0,0,0,1
our,EDITED,our,1,0,0,0,0,1
our,NONE,our,0,0,0,1,0,0
life,NONE,life,0,0,0,1,0,0
insurance,NONE,insurance,0,0,0,1,0,0
guy,NONE,guy,0,0,0,1,0,0
has,NONE,,0,1,0,0,1,0
,,'s,*,*,*,*,*,*
,,that,*,*,*,*,*,*
come,NONE,come,0,0,0,1,0,0
out,NONE,out,0,0,0,1,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
and,NONE,and,0,0,0,1,0,0
he,NONE,he,0,0,0,1,0,0
's,NONE,'s,0,0,0,1,0,0
set,EDITED,set,1,0,0,0,0,1
up,EDITED,up,1,0,0,0,0,1
uh,INTJ,,1,1,1,0,0,0
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
,,a,*,*,*,*,*,*
determined,NONE,determined,0,0,0,1,0,0
how,NONE,how,0,0,0,1,0,0
much,NONE,much,0,0,0,1,0,0
we,EDITED,we,1,0,0,0,0,1
need,EDITED,need,1,0,0,0,0,1
to,EDITED,to,1,0,0,0,0,1
you,PRN,you,1,0,0,0,0,1
know,PRN,know,1,0,0,0,0,1
we,NONE,we,0,0,0,1,0,0
need,NONE,need,0,0,0,1,0,0
if,NONE,if,0,0,0,1,0,0
something,NONE,something,0,0,0,1,0,0
were,NONE,were,0,0,0,1,0,0
to,NONE,to,0,0,0,1,0,0
happen,NONE,,0,1,0,0,1,0
